"One lbm/min of steam initially at 14.7 psia, 284.5\textdegreeF is compressed in a water cooled compressor to a final state of 150 psia, 1200\textdegreeF. The cooling water enters at 284.5\textdegreeF and a mass flowrate of 0.465 lbm/min, and leaves at 500\textdegreeF. For a combined system of the steam and the cooling water, calculate the change in entropy of the universe for the process.",+ 0.1345 Btu/min - 	extdegreeR,+ 0.2526 Btu/min - 	extdegreeR,+ 0.1181 Btu/min - 	extdegreeR,- 0.2526 Btu/min - 	extdegreeR,B,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D04-0122.htm
"Air at 14.7 psia, 540\textdegreeR is cooled to a lower temperature, by exchanging heat with nitrogen at 15 psia, 300\textdegreeR, in a steady-state steady-flow heat exchanger as shown in the figure. Assuming air and nitrogen to behave ideally with constant specific heats of C_p = 0.240 Btu/lbm - \textdegreeR and C_p = 0.284 Btu/lbm - \textdegreeR respectively, calculate the mass flow rate of the nitrogen, and the temperature of the air at the exit.",ṁ_N = 45 lbm/s and T_2 = 280	extdegreeR,ṁ_N = 50 lbm/s and T_2 = 320	extdegreeR,ṁ_N = 52 lbm/s and T_2 = 260	extdegreeR,ṁ_N = 48.387 lbm/s and T_2 = 300	extdegreeR,D,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D04-0136.htm
Determine the geometric shape factor between a small area dA_1 in a vertical plane and a rectangular surface (a × b) in a horizontal plane. The area dA_1 is directly below one corner of the rectangle and the distance between them is H.,(1 / 2\pi) [tan^-1(b/H) - {H / \surd(a^2 + H^2)}tan^-1 {b / \surd(a^2 + H^2)}],(2 / 2\pi) [tan^-1(b/H) - {H / \surd(a^2 + H^2)}tan^-1 {b / \surd(a^2 + H^2)}],(1 / 2\pi) [tan^-1(b/H) + {H / \surd(a^2 + H^2)}tan^-1 {b / \surd(a^2 + H^2)}],(1 / \pi) [tan^-1(b/H) - {H / \surd(a^2 + H^2)}tan^-1 {b / \surd(a^2 + H^2)}],A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D13-0455.htm
"The walls of a furnace 3 ft. × 4 ft. × 2.5 ft,, are made from a refractory material 4(1/2) in. thick and having an average thermal conductivity of 0.8 Btu/hr ft\textdegreeF. The inner and outer surface temperatures are 400\textdegreeF and 100\textdegreeF, respectively. Determine the heat loss by conduction over a period of 24 hours.","1,028,000 Btu","1,100,000 Btu","850,000 Btu","920,000 Btu",A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D13-0426.htm
A cylinder having a volume of 1 ft^3 contains air at 1 atm and 70\textdegreeF. A compressor evacuates the cylinder at one atm and operates isothermally at 70\textdegreeF. Calculate the total work done by the compressor which is assumed to operate reversibly. Also assume ideal gas behavior.,1500 ft-lb,1800 ft-lb,2117 ft-lb,2500 ft-lb,C,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D03-0096.htm
Consider a turbine in a large power plant. Steam enters at a pressure of 5 MPa and a temperature of 500\textdegreeC. Some of the steam is extracted from the turbine at 1 MPa and 300\textdegreeC and rejected into a high pressure heater. At another stage of the turbine some more steam at 100 kPa and 99.63\textdegreeC is extracted and rejected into a low pressure heater. The remaining steam leaves the turbine at 5kPa with an enthalpy of 2200 kJ/kg. Assuming m_2/m_1 = 0.13 and m_3/m_1 = 0.1 compute the irreversibility of the turbine.,71.70 kJ/kg,90.10 kJ/kg,65.50 kJ/kg,80.20 kJ/kg,A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D05-0150.htm
"A turbo-jet unit consists of a single stage compressor, a single stage turbine and a nozzle. The pressure and temperature at the inlet of the compressor are 7 psia and - 30\textdegreeF. The pressure at the outlet of the compressor is 70 psia. The maximum temperature limit for the engine is 1800\textdegreeF. Assuming an inlet velocity of 275 ft/s and the compression and expansion processes to be isentropic, estimate the thrust for 1 lbm/s of air flow, and the heat input per pound mass of air. Assume constant specific heats.",- 90.84 lbf and 353 Btu/lbm,- 70.84 lbf and 333 Btu/lbm,- 80.84 lbf and 343 Btu/lbm,- 60.84 lbf and 323 Btu/lbm,C,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D09-0297.htm
"In an air-standard cycle, air at 70\textdegreeF and 14.7 psia is initially heated at constant volume till the pressure is 30 psia, and then heated at constant pressure till the temperature is 1600\textdegreeF. The cycle is completed by first expanding isentropically to 14.7 psia and then cooling at constant pressure. Determine the thermal efficiency of the cycle.",10%,20%,25%,16%,D,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D09-0268.htm
"In a Rankine cycle, steam at 6.89 MPa, 516\textdegreeC enters the turbine with an initial velocity of 30.48 m/sec and leaves at 20.68 kPa with a velocity of 91.44 m/sec. If the mass flow rate of the steam is 136,078 kg/hr, compute the thermal efficiency of the cycle and the net power produced in horse- power.","40%, 60,000 hp","35%, 55,000 hp","38%, 58,000 hp","36.89%, 59,590 hp",D,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D08-0240.htm
"In a Carnot engine, using 0.05 kg of air as the working fluid, the maximum cycle temperature and pressure are 940\textdegreeK and 8.4 MPa respectively. What is the maximum cylinder volume if the minimum temperature during the cycle is 300\textdegreeK and the addition of heat to the air is 4.2 kJ? Assume ideal gas behavior.",4.2 kJ,1.606 x 10^-3m^3,3.811 × 10^-2m^3,2.193 × 10^-3m^3,C,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D08-0255.htm
"An air compressor is used to compress air from atmospheric conditions (14 psia, 60\textdegreeF) to 70 psia, 120\textdegreeF in a steady- state, steady-flow process. Calculate the minimum work required per pound of air to drive the comoressor.",50.7 Btu/lbm,65.8 Btu/lbm,58.2 Btu/lbm,45.5 Btu/lbm,C,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D05-0145.htm
"Heat from the surroundings which remain at a fixed temperature of 1200\textdegreeR, is added to 0.03 lbm of helium initially at 550\textdegreeR, 10 atm., at constant pressure. The helium then expands reversibly and adiabatically to a final pressure of 1 atm and a temperature of 550\textdegreeR. Assuming constant specific heats and the helium to behave as an ideal gas, calculate the irreversibility for the process.",10.176 Btu,20.176 Btu,5.176 Btu,15.176 Btu,A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D05-0151.htm
"A gas mixture at 1 atm and 10\textdegreeC consists of 75 percent hydrogen and 25 percent nitrogen by volume. The mixture is compressed from an initial volume of 7.07 m^3 to a final volume of 28.32 litres. The final pressure, measured at a temperature of 50\textdegreeC, is 350 atm. Compare values with those calculated from (a) an ideal gas mixture (b) an ideal solution obeying the law of additive pressures, and (c) an ideal solution obeying the law of additive volumes.","280 atm, 325 atm, 365 atm, 360 atm, 330 atm","290 atm, 320 atm, 360 atm, 355 atm, 325 atm","300 atm, 330 atm, 360 atm, 365 atm, 320 atm","285 atm, 325.5 atm, 363.5 atm, 362 atm, 327.6 atm",D,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D10-0306.htm
"Snow from a pavement is scooped up to a height of 10 ft by an endless bucket-scoop, and is then dropped into a container. At the highest point, the snow moves at 3 ft/sec. A total of 33 HP is needed to scoop snow at the rate of 100 lb/sec. Assuming a loss of 10% due to friction, calculate the total work done and the percentage of total work needed to melt and break up the snow.",22 HP and 45%,30 HP and 35%,20.4 HP and 39.3%,18 HP and 40%,C,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D03-0083.htm
"The lateral surface of a copper rod is insulated and its two ends are maintained at a constant temperature of 70\textdegreeF. The rod is 0.2 in. in diameter and 1 ft. long and its thermal conductivity is 220 Btu/hr ft\textdegreeF. Conduction in the rod is one-dimensional (along the length). Calculate the maximum electrical current that may be carried by the rod, such that the temperature at any point should not exceed 250\textdegreeF. Do the calculations for two values of electrical resistivity a) Constant at 1.73 × 10^-6 ohm-cm b) equal to 1.73[1 + 0.002(t - 70)] × 10^-6 ohm-cm",279 Amp and 245 Amp,300 Amp and 255 Amp,280 Amp and 240 Amp,275 Amp and 250 Amp,A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D13-0431.htm
"A fluid is moving through a single stage impulse turbine with a weight flow rate of 20 lb/min. The absolute nozzle outlet velocity and the blade velocity are 1600 ft/sec and 900 ft/sec respectively. The nozzle angle is 10\textdegree while the blade angle at the outlet is 33\textdegree. Neglecting the turbulence and the frictional effects, calculate a) the force exerted on the moving blades, and b) the rate of mechanical energy transmitted, hd = y_1 =v_1 cos \alpha cd = y_1R = y_1 -v_b ca =v_1R = \surd(z_1^2 + y1 R^2) c'e =v_2R = c_bv_1R Jc' = y_2R =v_2R cos\beta Jb' = y_2 = y_2R +v_b Je = z2=v_2R sin \beta eb' =v_2 = \surd(z_2^2 + y_2^2)","a) 13.34 lb, b) 15.43 Btu/sec","a) 14.34 lb, b) 17.43 Btu/sec","a) 12.34 lb, b) 14.43 Btu/sec","a) 15.34 lb, b) 16.43 Btu/sec",A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D12-0419.htm
"A well insulated cylinder having a volume of 20 ft^3 contains 3.0 lb of air at 40 psia. Due to a leak some of the air escapes. Determine the amount of air left if the pressure inside the tank is 20 psia when the leak is fixed. Assume specific enthalpy h = 1.4 u = 0.24 T = 0.0045 pv, where u and h are in Btu/lbm, T is in \textdegreeR, p in psfa and v in ft^3/lb.",2.0 lb_m,1.2 lb_m,2.5 lb_m,1.83 lb_m,D,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D03-0095.htm
"Saturated vapor steam at 100 kPa is mixed with a stream of water at 15\textdegreeC, in a steady-flow mixing process. The result is a hot water supply of 3.5 kg/sec at 90\textdegreeC. Assuming the process to be adiabatic calculate the irreversibility rate of the mixing process.",114.5 kW,130 kW,120 kW,100 kW,A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D05-0153.htm
"Steam at 3MPa, 300\textdegreeC leaves the boiler and enters the high pressure turbine (in a reheat cycle) and is expanded to 300kPa. The steam is then reheated to 300\textdegreeC and expanded in the second stage turbine to 10kPa. What is the efficiency of the cycle if it is assumed to be internally reversible?",0.317,0.410,0.225,0.280,A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D08-0242.htm
"The source and sink temperatures of a Carnot steam cycle are 316\textdegreeC and 16\textdegreeC respectively. Assuming the internal engine efficiency of the turbine to be 80% and that of the compressor to be 60%, determine the thermal efficiency of the cycle and the ratio of turbine work to compressor work.","Thermal efficiency: 0.17, Turbine to compressor work ratio: 1.13","Thermal efficiency: 0.13, Turbine to compressor work ratio: 1.17","Thermal efficiency: 0.10, Turbine to compressor work ratio: 1.20","Thermal efficiency: 0.15, Turbine to compressor work ratio: 1.10",B,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D08-0256.htm
"Steam initially at 500\textdegreeF, 100 psia enters a steady-state, steady-flow system with negligible velocity. It leaves the system with a velocity of 500 ft/sec, at a mass flow rate of 8000 lbm/hr. If the conditions at the exit are 15 psia, 240\textdegreeF and heat is exchanged only with the surroundings at 60\textdegreeF, calculate the maximum power output.",453 hP,400 hP,350 hP,500 hP,A,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D05-0146.htm
A pump has a 2 in diameter outlet pipe which is 5 ft above the inlet pipe. Brine at 15\textdegreeF and 14 psia enters the pump through the 3 in inlet pipe and leaves at 45 psia. Assuming no losses calculate the power required to maintain a flow rate of 200 gallons per minute. The specific gravity of brine is 1.20 lb/ft^3.,5 hp,3.5 hp,4 hp,4.245 hp,D,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D03-0080.htm
An 18 inch electrical conductor carries a current of 20 amps. A constant force moves this conductor with a velocity of 20 ft/sec orthogonally across a magnetic field. Find this force and the rate of work done if the flux density is 2 Webers/m^2.,"Force is 22.288 Newtons, Work rate is 142.35 Watts","Force is 18.288 Newtons, Work rate is 139.35 Watts","Force is 15.288 Newtons, Work rate is 120.35 Watts","Force is 20 Newtons, Work rate is 150 Watts",B,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D02-0043.htm
A piston-cylinder system contains three lbm of water in the saturated-liquid state at 100 psia. Heat is added to the water in such a way that pressure always remains a constant during the process. Calculate (a) the work done by the water and (b) the energy required to bring the water to the saturated vapor state.,"Work done is 200 Btu, energy required is 2665 Btu","Work done is 245 Btu, energy required is 2500 Btu","Work done is 245 Btu, energy required is 2665 Btu","Work done is 245 Btu, energy required is 3000 Btu",C,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D03-0057.htm
"(a) A steam pipe, having an outside temperature of 180\textdegreeF, is buried in the earth (k = 0.60 Btu/hr ft\textdegreeF) at a depth of 2 feet. The diameter of the pipe is 6 inches. If the soil surface temperature is at 50\textdegreeF, calculate the heat transfer rate per foot from the pipe. (b) If the heat transfer rate, from the pipe in part (a), is to be reduced to 100 Btu/hr ft by adding insulation (k_a = 0.03 Btu/hr ft\textdegreeF), while the physical system remains the same, determine the required outside diameter of the insulation.",6.15 in,5.8 in,6.72 in,7.3 in,C,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D13-0430.htm
"Saturated mercury vapor at 538\textdegreeC flows into the mercury turbine in a mercury steam power plant and leaves it at 316\textdegreeC. Cooling water for the steam condenser is available at 16\textdegreeC,and saturated steam at 316\textdegreeC is supplied to the steam turbine after it has been heated in the mercury condenser, which serves as the steam boiler. Neglecting pump work and assuming the mercury and steam to undergo a Rankine cycle with reversible processes, calculate the thermal efficiency of the combined plant.",60.75%,57.11%,45.3%,52.89%,B,stemez-Thermodynamics,engineering.csv,downloaded_html_data/Thermodynamics/1D08-0253.htm
